Passenger ID,Time,Floor,Direction (Up/Down),Destination Floor
775,12:43:00 PM,1,Up,5
776,12:43:00 PM,1,Up,5
777,12:43:00 PM,5,Down,3
778,12:43:00 PM,4,Up,6
779,12:43:00 PM,3,Down,1
780,12:44:00 PM,4,Down,1
781,12:44:00 PM,3,Down,1
782,12:44:00 PM,6,Down,1
783,12:44:00 PM,3,Down,1
784,12:44:00 PM,2,Down,1
785,12:44:00 PM,3,Down,1
786,12:44:00 PM,1,Up,3
787,12:44:00 PM,1,Up,4
788,12:44:00 PM,5,Up,6
789,12:44:00 PM,2,Up,3
790,12:44:00 PM,5,Up,6
791,12:44:00 PM,2,Up,3
792,12:44:00 PM,5,Down,4
793,12:45:00 PM,5,Down,1
794,12:45:00 PM,3,Down,1
795,12:45:00 PM,4,Down,1
796,12:45:00 PM,2,Down,1
797,12:45:00 PM,6,Down,1
798,12:45:00 PM,6,Down,1
799,12:45:00 PM,5,Down,1
800,12:45:00 PM,2,Down,1
801,12:45:00 PM,5,Down,1
802,12:45:00 PM,5,Down,1
803,12:45:00 PM,1,Up,6
804,12:45:00 PM,1,Up,3
805,12:45:00 PM,6,Down,4
806,12:45:00 PM,5,Down,1
807,12:45:00 PM,1,Up,4
808,12:45:00 PM,4,Up,6
809,12:45:00 PM,1,Up,2
810,12:46:00 PM,2,Down,1
811,12:46:00 PM,5,Down,1
812,12:46:00 PM,3,Down,1
813,12:46:00 PM,4,Down,1
814,12:46:00 PM,6,Down,1
815,12:46:00 PM,5,Down,1
816,12:46:00 PM,4,Down,1
817,12:46:00 PM,4,Down,1
818,12:46:00 PM,6,Down,1
819,12:46:00 PM,5,Down,1
820,12:46:00 PM,4,Down,1
821,12:46:00 PM,1,Up,3
822,12:46:00 PM,1,Up,4
823,12:46:00 PM,1,Up,3
824,12:46:00 PM,1,Up,4
825,12:46:00 PM,6,Down,4
826,12:46:00 PM,4,Up,5
827,12:46:00 PM,2,Down,1
828,12:46:00 PM,5,Down,3
829,12:46:00 PM,5,Down,1
830,12:46:00 PM,4,Down,2
831,12:47:00 PM,4,Down,1
832,12:47:00 PM,3,Down,1
833,12:47:00 PM,2,Down,1
834,12:47:00 PM,4,Down,1
835,12:47:00 PM,6,Down,1
836,12:47:00 PM,5,Down,1
837,12:47:00 PM,2,Down,1
838,12:47:00 PM,4,Down,1
839,12:47:00 PM,1,Up,5
840,12:47:00 PM,1,Up,3
841,12:47:00 PM,1,Up,6
842,12:47:00 PM,5,Down,1
843,12:47:00 PM,4,Down,1
844,12:47:00 PM,4,Down,2
845,12:47:00 PM,2,Down,1
846,12:47:00 PM,2,Up,5
847,12:47:00 PM,3,Up,5
848,12:47:00 PM,6,Down,2
849,12:48:00 PM,4,Down,1
850,12:48:00 PM,2,Down,1
851,12:48:00 PM,3,Down,1
852,12:48:00 PM,6,Down,1
853,12:48:00 PM,4,Down,1
854,12:48:00 PM,5,Down,1
855,12:48:00 PM,1,Up,5
856,12:48:00 PM,1,Up,6
857,12:48:00 PM,1,Up,3
858,12:48:00 PM,4,Up,6
859,12:48:00 PM,1,Up,6
860,12:48:00 PM,6,Down,1
861,12:48:00 PM,3,Down,1
862,12:49:00 PM,3,Down,1
863,12:49:00 PM,5,Down,1
864,12:49:00 PM,4,Down,1
865,12:49:00 PM,5,Down,1
866,12:49:00 PM,3,Down,1
867,12:49:00 PM,4,Down,1
868,12:49:00 PM,1,Up,3
869,12:49:00 PM,1,Up,4
870,12:49:00 PM,5,Down,3
871,12:49:00 PM,3,Up,6
872,12:49:00 PM,3,Down,1
873,12:49:00 PM,3,Down,1
874,12:50:00 PM,3,Down,1
875,12:50:00 PM,5,Down,1
876,12:50:00 PM,3,Down,1
877,12:50:00 PM,5,Down,1
878,12:50:00 PM,3,Down,1
879,12:50:00 PM,2,Down,1
880,12:50:00 PM,4,Down,1
881,12:50:00 PM,3,Down,1
882,12:50:00 PM,6,Down,1
883,12:50:00 PM,2,Down,1
884,12:50:00 PM,3,Down,1
885,12:50:00 PM,1,Up,3
886,12:50:00 PM,1,Up,4
887,12:50:00 PM,1,Up,2
888,12:50:00 PM,1,Up,2
889,12:50:00 PM,1,Up,6
890,12:50:00 PM,2,Up,4
891,12:50:00 PM,4,Up,6
892,12:50:00 PM,2,Down,1
893,12:50:00 PM,2,Down,1
894,12:50:00 PM,5,Up,6
895,12:51:00 PM,5,Down,1
896,12:51:00 PM,5,Down,1
897,12:51:00 PM,2,Down,1
898,12:51:00 PM,3,Down,1
899,12:51:00 PM,6,Down,1
900,12:51:00 PM,1,Up,4
901,12:51:00 PM,1,Up,3
902,12:51:00 PM,1,Up,5
903,12:51:00 PM,1,Up,5
904,12:51:00 PM,1,Up,6
905,12:51:00 PM,2,Down,1
906,12:51:00 PM,1,Up,3
907,12:51:00 PM,2,Down,1
908,12:51:00 PM,4,Down,1
909,12:52:00 PM,5,Down,1
910,12:52:00 PM,3,Down,1
911,12:52:00 PM,3,Down,1
912,12:52:00 PM,2,Down,1
913,12:52:00 PM,2,Down,1
914,12:52:00 PM,5,Down,1
915,12:52:00 PM,6,Down,1
916,12:52:00 PM,6,Down,1
917,12:52:00 PM,1,Up,5
918,12:52:00 PM,1,Up,5
919,12:52:00 PM,1,Up,6
920,12:52:00 PM,1,Up,5
921,12:52:00 PM,4,Down,1
922,12:52:00 PM,5,Up,6
923,12:52:00 PM,5,Up,6
924,12:52:00 PM,3,Down,1
925,12:52:00 PM,2,Down,1
926,12:53:00 PM,5,Down,1
927,12:53:00 PM,6,Down,1
928,12:53:00 PM,3,Down,1
929,12:53:00 PM,5,Down,1
930,12:53:00 PM,2,Down,1
931,12:53:00 PM,6,Down,1
932,12:53:00 PM,4,Down,1
933,12:53:00 PM,2,Down,1
934,12:53:00 PM,1,Up,4
935,12:53:00 PM,1,Up,5
936,12:53:00 PM,1,Up,5
937,12:53:00 PM,1,Up,5
938,12:53:00 PM,4,Up,5
939,12:53:00 PM,1,Up,2
940,12:53:00 PM,2,Down,1
941,12:53:00 PM,2,Down,1
942,12:54:00 PM,4,Down,1
943,12:54:00 PM,3,Down,1
944,12:54:00 PM,5,Down,1
945,12:54:00 PM,4,Down,1
946,12:54:00 PM,5,Down,1
947,12:54:00 PM,5,Down,1
948,12:54:00 PM,6,Down,1
949,12:54:00 PM,4,Down,1
950,12:54:00 PM,1,Up,3
951,12:54:00 PM,1,Up,6
952,12:54:00 PM,1,Up,6
953,12:54:00 PM,6,Down,4
954,12:54:00 PM,3,Up,5
955,12:54:00 PM,6,Down,5
956,12:54:00 PM,2,Down,1
957,12:55:00 PM,3,Down,1
958,12:55:00 PM,2,Down,1
959,12:55:00 PM,5,Down,1
960,12:55:00 PM,5,Down,1
961,12:55:00 PM,2,Down,1
962,12:55:00 PM,6,Down,1
963,12:55:00 PM,1,Up,2
964,12:55:00 PM,1,Up,6
965,12:55:00 PM,1,Up,4
966,12:55:00 PM,5,Down,4
967,12:55:00 PM,5,Up,6
968,12:55:00 PM,4,Down,1
969,12:55:00 PM,4,Down,1
970,12:55:00 PM,3,Down,2
971,12:55:00 PM,5,Down,2
972,12:55:00 PM,6,Down,1
973,12:56:00 PM,3,Down,1
974,12:56:00 PM,5,Down,1
975,12:56:00 PM,4,Down,1
976,12:56:00 PM,4,Down,1
977,12:56:00 PM,5,Down,1
978,12:56:00 PM,1,Up,5
979,12:56:00 PM,1,Up,2
980,12:56:00 PM,1,Up,5
981,12:56:00 PM,1,Up,3
982,12:56:00 PM,5,Up,6
983,12:56:00 PM,3,Up,4
984,12:56:00 PM,4,Down,3
985,12:56:00 PM,1,Up,2
986,12:56:00 PM,2,Up,5
987,12:56:00 PM,1,Up,3
988,12:57:00 PM,4,Down,1
989,12:57:00 PM,5,Down,1
990,12:57:00 PM,2,Down,1
991,12:57:00 PM,2,Down,1
992,12:57:00 PM,3,Down,1
993,12:57:00 PM,4,Down,1
994,12:57:00 PM,4,Down,1
995,12:57:00 PM,6,Down,1
996,12:57:00 PM,3,Down,1
997,12:57:00 PM,6,Down,1
998,12:57:00 PM,4,Down,1
999,12:57:00 PM,1,Up,6
1000,12:57:00 PM,1,Up,5
1001,12:57:00 PM,1,Up,5
1002,12:57:00 PM,1,Up,6
1003,12:57:00 PM,1,Up,5
1004,12:57:00 PM,3,Up,6
1005,12:57:00 PM,5,Down,1
1006,12:57:00 PM,5,Down,1
1007,12:57:00 PM,4,Down,1
1008,12:57:00 PM,5,Up,6
1009,12:57:00 PM,5,Down,1
1010,12:57:00 PM,4,Down,3
1011,12:57:00 PM,6,Down,2
1012,12:57:00 PM,6,Down,5
1013,12:58:00 PM,4,Down,1
1014,12:58:00 PM,2,Down,1
1015,12:58:00 PM,6,Down,1
1016,12:58:00 PM,6,Down,1
1017,12:58:00 PM,4,Down,1
1018,12:58:00 PM,2,Down,1
1019,12:58:00 PM,1,Up,2
1020,12:58:00 PM,1,Up,2
1021,12:58:00 PM,1,Up,4
1022,12:58:00 PM,3,Up,5
1023,12:58:00 PM,5,Down,2
1024,12:58:00 PM,3,Up,4
1025,12:58:00 PM,4,Up,6
1026,12:58:00 PM,6,Down,2
1027,12:58:00 PM,1,Up,4
1028,12:58:00 PM,5,Up,6
1029,12:58:00 PM,5,Up,6
1030,12:59:00 PM,2,Down,1
1031,12:59:00 PM,2,Down,1
1032,12:59:00 PM,3,Down,1
1033,12:59:00 PM,6,Down,1
1034,12:59:00 PM,2,Down,1
1035,12:59:00 PM,3,Down,1
1036,12:59:00 PM,2,Down,1
1037,12:59:00 PM,5,Down,1
1038,12:59:00 PM,2,Down,1
1039,12:59:00 PM,6,Down,1
1040,12:59:00 PM,1,Up,4
1041,12:59:00 PM,1,Up,2
1042,12:59:00 PM,1,Up,6
1043,12:59:00 PM,1,Up,4
1044,12:59:00 PM,4,Up,5
1045,12:59:00 PM,5,Down,1
1046,12:59:00 PM,5,Up,6
1047,12:59:00 PM,1,Up,2
1048,12:59:00 PM,5,Down,4
1049,12:59:00 PM,1,Up,2
1050,12:59:00 PM,4,Down,2
1051,12:59:00 PM,6,Down,3
